Y,Treatment,X
-4.10842792492072,-1.7497654730546974,0.20144016568957107
23.28507600762973,0.34268040332750216,0.1771491500531603
11.1896997723414,1.153035802563644,0.2503071597214766
1.524414491692097,-0.25243603652138985,0.22258831441556914
0.8762317906436303,0.9813207869512316,0.04521639409821793
-9.768809923387412,0.5142188413943821,0.13678146001372032
-1.5372828082809242,0.22117966922140045,0.47173854887136346
-3.3441865504035513,-1.0700433305682933,0.013272320666970983
5.695313401390905,-0.18949583082317534,0.019999344820325393
-7.892284617782386,0.25500144427338167,0.14157017985990977
13.57734206561115,-0.4580269855026243,0.29117208510838444
1.993536483022424,0.43516348812289213,0.49544640146241353
-5.802324910915258,-0.5835950503226648,0.49632111870148404
-0.470092623313338,0.816847071685779,0.4965586862405224
11.498162438277667,0.672720805709661,0.055024165483281484
6.709920540941159,-0.10441114339062771,0.33224072298197005
18.69008155900025,-0.5312803768519098,0.2619934172441564
10.393091753605223,1.0297326851333461,0.08657495490436551
13.333823206283208,-0.43813562270441736,0.47148012245751286
19.664027669711977,-1.1183182462554362,0.12093004298812615
3.296657058728788,1.6189816606752596,0.499466134421606
13.69923861123694,1.5416051745134067,0.29134690757494935
-0.32017396152404487,-0.251879139213213,0.09163950031528789
10.032181639675592,-0.8424357382512976,0.19342271095889513
-3.2566008478846906,0.18451869056394285,0.0948367644560748
20.98368451954423,0.9370822011089522,0.205385336512655
10.831916486298155,0.7310003438348087,0.2973400344508527
-2.269049706242659,1.361556125145331,0.35829304656416994
7.428409998365995,-0.32623805920230253,0.24344574118456175
-1.8940262941846973,0.055676014854776905,0.1547949088833523
4.262397928186928,0.22239960855530486,0.2887206864139237
11.195525100334205,-1.4432169952253369,0.22085390978437147
13.966639299902756,-0.7563523055944354,0.17983905130026812
-12.583217508264061,0.8164540110192858,0.1606659660044068
7.3433157270718,0.7504447615341785,0.10410362009801133
-2.3074364911058076,-0.4559469274680022,0.22562931203091718
11.334401042595566,1.1896222680291255,0.24592145513202696
-5.915803001834573,-1.690616826383604,0.4495381573968556
3.431086288622348,-1.3563990488613127,0.3646802305147206
-15.224840391187229,-1.2324345139149262,0.38504488645984775
4.81918701230968,-0.5444391616724643,0.1877196237809941
-7.943579602660567,-0.6681717368134277,0.17186976761769218
6.911551714062533,0.007314563228903049,0.3275176029996612
-0.7229518632572973,-0.6129387354781626,0.35551899660524877
18.42360267145065,1.299748074755309,0.05676878760933812
13.569104925786808,-1.733095623653281,0.06651434468678752
-7.113268389041906,-0.98331009912963,0.22801952880306198
37.884530974453774,0.3575077531673654,0.07986811507925506
2.035292588027315,-1.6135785028221759,0.4808209518873229
10.522210874462711,1.4707138666121289,0.4188078724309049
-4.157362710601982,-1.1880175973177194,0.26008034351896164
-13.67752220967526,-0.5497461935354897,0.1091361288640772
-6.933941615514227,-0.9400461615447682,0.06745936126619939
-0.6046807068223025,-0.8279323643658708,0.4895351727419344
12.563228179109434,0.1088634678336795,0.3535217478445716
-5.450222108006752,0.50780959049232,0.42998777847283154
-11.145081307859757,-0.8622273465104797,0.19358631391431952
3.585755752492815,1.249469742726979,0.1254170099158624
-3.8905341103745132,-0.07961124591739943,0.14971900947235112
-9.640417863213147,-0.8897314812650339,0.42844776420250785
0.7098881663740185,-0.8817983894830175,0.23649199528411052
-3.3083998027568318,0.01863894948806016,0.3316385235080641
14.774817003033633,0.2378446219236218,0.4028643037183926
11.564159138538091,0.013548548628612411,0.12649025232486205
-25.518584706034797,-1.635529399380822,0.039786719485162436
-3.881575405443979,-1.044209877709317,0.3663803025078576
3.16026009580568,0.6130388816875463,0.48069873875180275
17.32822627778823,0.7362052133238238,0.4769023670838314
-0.6972756771997366,1.0269214393997905,0.24524952594194982
-4.413777847639999,-1.4321906110589266,0.31609603221637755
8.68400450441774,-1.841188300186717,0.36649750991899616
15.600378922500562,0.36609322616730366,0.4512047516239831
8.188760567187543,-0.3317771350528086,0.08112345937410004
-12.500820718044798,-0.6892179780897532,0.20294066118378062
23.743991098875256,2.0346075615049335,0.20854536779183042
-0.756185383943039,-0.5507144119145928,0.34779551414603693
0.9147335527459912,0.7504533303268411,0.2124236189624158
3.5406293154258095,-1.3069923390808191,0.42905711302571486
19.142867094369983,0.5805733357942744,0.4234662398047095
1.1716987146762743,-1.1045230926622938,0.03509955695434441
3.9954501181858806,0.6901214702247076,0.15087620674207425
13.355624178496818,0.6868900661384048,0.4898118405150851
20.329259095373793,-1.566687529578391,0.017813498276517403
-4.188709419188995,0.9049741214666812,0.24619632349929105
6.407069836404537,0.7788223993230673,0.4761884265067732
29.489592701434308,0.4282328705967407,0.40528687926473556
6.656930565243672,0.10887198989791452,0.1471652206481856
-16.167259450208235,0.028283634823073247,0.2981167592591706
13.469220696575713,-0.5788258247909884,0.21558892614986497
-5.461838732658566,-1.1994511991939312,0.29619875149449315
-14.927284301749136,-1.7059520057381703,0.446876052360103
10.016524743047256,0.3691639571070058,0.2770105948858531
5.1382300773084975,1.8765734269621657,0.2464332536726369
-2.8343388092892448,-0.37690335016897475,0.1596352285947506
2.392769760404085,1.8319360818255361,0.131682891525362
10.78257693229427,0.003017434031214063,0.2711403067678979
2.106113159503594,-0.07602346572462335,0.041132261966011996
17.82287077533076,0.003957593987599105,0.3178183549126993
5.937474399232213,-0.18501411089711395,0.3982026125931039
-9.313028721926406,-2.4871515352227695,0.47737375271540444
